User ID,Sample ID,Date Created,Date changed,Group ID,Site name,Geolocation (Latitude | Longitude),Freshwater body type,What is the land use in the immediate surroundings?,Is the algae...,Estimate the water flow,Estimate the water level,Nitrate,Phosphate,Water Quality – Secchi Tube (Turbidity).,Enter result,Estimate the water colour,Other
25196,53526,29/04/2019 19:19,29/04/2019 19:19,Thames Blitz | Group ID: 34343,Winterbrook,51.593693029 | -1.123094726,Stream,Urban Residential,-,-,-,7.5,0.01,-,-,Colourless,-
30041,52886,28/04/2019 20:16,28/04/2019 20:16,Thames Blitz | Group ID: 34343,River Thames at Wallingford Bridge - from steps next to Boathouse,51.600866663479614 | -1.1207797049780766,River,Urban Residential,-,-,-,7.5,0.01,-,-,Colourless,-
30041,52881,28/04/2019 20:10,28/04/2019 20:10,Thames Blitz | Group ID: 34343,River Thames upstream of Wallingford Castle Meadows ditch | Wallingford bank,51.60389515997778 | -1.1174824067983309,River,Agriculture,-,-,-,7.5,0.01,-,-,Green,-
28961,52821,28/04/2019 17:27,28/04/2019 17:27,Thames Blitz | Group ID: 34343,Chalkwell Park Pond,51.54434894553106 | 0.675398480158151,Pond,Urban Park,-,-,-,0.1,0.01,-,-,Colourless,-
28846,53606,29/04/2019 20:13,29/04/2019 20:13,Thames Blitz | Group ID: 34343,Cherwell tributary,51.763935625611396 | -1.2483412966362266,Stream,Forest,-,-,-,0.75,0.01,-,-,Colourless,-
28846,53601,29/04/2019 20:07,29/04/2019 20:07,Thames Blitz | Group ID: 34343,River Cherwell,51.76549780144148 | -1.2506523942552121,River,Urban Park,-,-,-,3.5,0.035,-,-,Green,-
30031,55131,10/05/2019 09:24,10/05/2019 09:37,Thames Blitz | Group ID: 34343,Stevenage Brook | Frogmore Hall,51.867 | -0.132,Stream,Agriculture,-,-,-,7.5,0.075,-,-,Colourless,-
28846,53596,29/04/2019 19:59,29/04/2019 19:59,Thames Blitz | Group ID: 34343,Marston Book,51.765684528516225 | -1.2490692327593251,Stream,Grassland/shrub,-,-,-,0.75,0.01,-,-,Colourless,-
30191,52781,28/04/2019 17:04,28/04/2019 17:04,Thames Blitz | Group ID: 34343,Deerwood Park Pond,51.512911923221296 | -0.6372164109485539,Pond,Urban Park,-,-,-,7.5,0.075,-,-,Colourless,-
30176,53141,29/04/2019 12:01,29/04/2019 12:01,Thames Blitz | Group ID: 34343,Temple Wood Stream,51.50850600161333 | -0.6159146792014099,Stream,Urban Park,-,-,-,12,0.35,-,-,Colourless,-
30031,55126,10/05/2019 09:20,10/05/2019 09:38,Thames Blitz | Group ID: 34343,River Beane at Watton at Stone,51.854 | -0.107,River,Urban Residential,-,-,-,7.5,0.01,-,-,Colourless,-
29701,54756,07/05/2019 11:15,07/05/2019 11:23,Thames Blitz | Group ID: 34343,Marston Meysey Brook,51.67213899999999 | -1.8136809999999741,Stream,Agriculture,-,-,-,12,0.01,-,-,Colourless,-
22735,53246,29/04/2019 15:17,29/04/2019 15:17,Thames Blitz | Group ID: 34343,Stream in Wigwell nature reserve Charlbury,51.878033985507095 | -1.4797152835265024,Stream,Grassland/shrub,-,-,-,3.5,0.035,-,-,Colourless,-
29626,53581,29/04/2019 19:55,29/04/2019 19:55,Thames Blitz | Group ID: 34343,Letcombe Brook at ford in Wantage,51.58789477895195 | -1.4334589299469371,Stream,Urban Residential,-,-,-,1.5,0.01,-,-,Colourless,-
29701,54751,07/05/2019 11:12,07/05/2019 11:12,Thames Blitz | Group ID: 34343,castle eaton ,51.659153 | -1.7875810000000456,River,Agriculture,-,-,-,12,0.15,-,-,Colourless,-
29701,54761,07/05/2019 11:18,07/05/2019 11:18,Thames Blitz | Group ID: 34343,Dunfield ,51.676779 | -1.7911770000000615,Stream,Agriculture,-,-,-,3.5,0.01,-,-,Colourless,-
28606,52836,28/04/2019 18:20,28/04/2019 18:20,Thames Blitz | Group ID: 34343,Thames at Lower Sunbury,51.4065397 | -0.4045654999999897,River,Urban Residential,-,-,-,12,0.15,-,-,Green,-
29941,52756,28/04/2019 16:06,28/04/2019 16:06,Thames Blitz | Group ID: 34343,Thornford Road Ford,51.37158656993364 | -1.2534855901024002,Stream,Agriculture,-,-,-,7.5,0.035,-,-,Brown,-
30191,52796,28/04/2019 17:09,28/04/2019 17:09,Thames Blitz | Group ID: 34343,Stour Close Playground Stream,51.50560679754468 | -0.6258132625730468,Stream,Urban Park,-,-,-,7.5,0.075,-,-,Colourless,-
29626,53556,29/04/2019 19:44,29/04/2019 19:57,Thames Blitz | Group ID: 34343,cress beds at Letcombe Bassett,51.5653578116365 | -1.4608019576415927,Lake,Agriculture,-,-,-,3.5,0.01,-,-,Colourless,-
29941,52751,28/04/2019 15:58,28/04/2019 15:58,Thames Blitz | Group ID: 34343,Haysoms Drive Pond,51.38429988466315 | -1.312817931175232,Pond,Forest,-,-,-,1.5,0.035,-,-,Brown,-
23499,54136,30/04/2019 22:03,30/04/2019 22:03,Thames Blitz | Group ID: 34343,River Thames | just West of Ashton Keynes | Wiltshire,51.64598611811183 | 1.9493502593993526,River,Other,-,-,-,12,0.01,-,-,Colourless,-
30176,53146,29/04/2019 12:05,29/04/2019 12:05,Thames Blitz | Group ID: 34343,Salt Hill Stream,51.51404555049849 | -0.6065046615776737,Stream,Urban Park,-,-,-,0.75,0.15,-,-,Colourless,-
30031,55121,10/05/2019 09:11,10/05/2019 09:39,Thames Blitz | Group ID: 34343,River Beane at Waterford Marsh,51.817 | -0.096,River,Grassland/shrub,-,-,-,7.5,0.01,-,-,Colourless,-
25761,53621,29/04/2019 20:21,29/04/2019 20:21,Thames Blitz | Group ID: 34343,Hook Norton Brook,51.99733522312552 | -1.4616273872701413,Stream,Agriculture,-,-,-,7.5,0.01,-,-,Colourless,-
22735,53236,29/04/2019 15:00,29/04/2019 15:19,Thames Blitz | Group ID: 34343,Evenlode  Pudlcote near Chilson,-,River,Agriculture,-,-,-,7.5,0.75,-,-,Colourless,-
22647,52846,28/04/2019 18:47,28/04/2019 18:49,Thames Blitz | Group ID: 34343,Riverside leisure plot | Goring-on-Thames,51.534858 | -1.133837,River,Other,-,-,-,7.5,0.15,-,-,Colourless,-
30191,52816,28/04/2019 17:22,28/04/2019 17:22,Thames Blitz | Group ID: 34343,Salt Hill Park Stream,51.513609957993836 | -0.6069396958163225,Stream,Urban Park,-,-,-,0.75,0.15,-,-,Colourless,-
22735,53241,29/04/2019 15:10,29/04/2019 15:18,Thames Blitz | Group ID: 34343,Dean Grove wood,51.886014612925095 | -1.5009641647338867,Stream,Forest,-,-,-,7.5,0.035,-,-,Brown,-
22730,52921,29/04/2019 08:17,29/04/2019 08:17,Thames Blitz | Group ID: 34343,Banbury Lane | Kings Sutton,52.026607 | -1.278493,Stream,Urban Residential,-,-,-,7.5,0.01,-,-,Colourless,-
25761,53611,29/04/2019 20:14,29/04/2019 20:15,Thames Blitz | Group ID: 34343,Hook Norton Brook,51.996912744845986 | -1.474467033065821,Stream,Forest,-,-,-,3.5,0.01,-,-,Colourless,-
28856,53521,29/04/2019 19:19,29/04/2019 19:19,Thames Blitz | Group ID: 34343,Ardington | Townend,51.591 | -1.373,Stream,Agriculture,-,-,-,7.5,0.01,-,-,Colourless,-
30176,53131,29/04/2019 11:43,29/04/2019 11:51,Thames Blitz | Group ID: 34343,Grand Union Canal Slough Arm,51.51641225328081 | -0.5863461831081622,Other,Urban Residential,-,-,-,0.1,0.01,-,-,Colourless,-
22736,54391,02/05/2019 21:19,02/05/2019 21:19,Thames Blitz | Group ID: 34343,North Hinksey Nature Reserve | North HInksey Lane,51.749177 | 1.288865,Pond,Other,-,-,-,0.1,0.01,-,-,Colourless,-
30191,52811,28/04/2019 17:18,28/04/2019 17:18,Thames Blitz | Group ID: 34343,Baylis Memorial Gardens Stream,51.51677974669789 | -0.6061088346709766,Stream,Urban Park,-,-,-,3.5,0.075,-,-,Colourless,-
29076,53221,29/04/2019 14:50,29/04/2019 14:50,Thames Blitz | Group ID: 34343,River Misbourne  ,51.6834945 | -0.6706295999999838,River,Grassland/shrub,-,-,-,7.5,0.035,-,-,Colourless,-
22736,54386,02/05/2019 21:10,02/05/2019 21:10,Thames Blitz | Group ID: 34343,Seacourt Stream by North Hinksey allotments,51.751539 | 1.291682,River,Other,-,-,-,12,0.01,-,-,Colourless,-
18155,54556,05/05/2019 13:53,05/05/2019 14:49,Thames Blitz | Group ID: 34343,Chalgrove brook - The Lamb,51.670648 | -1.0889506,Stream,Grassland/shrub,-,-,-,7.5,0.15,-,-,Colourless,-
29931,54081,30/04/2019 18:39,30/04/2019 18:39,Thames Blitz | Group ID: 34343,Stephen’s Field pond | Crowmarsh,51.60045629292636 | -1.1168152540249139,Pond,Urban Residential,-,-,-,0.1,0.01,-,-,Colourless,-
22736,54381,02/05/2019 21:09,02/05/2019 21:09,Thames Blitz | Group ID: 34343,Seacourt Stream by North Hinksey allotments,51.751539 | 1.291682,River,Other,-,-,-,12,0.01,-,-,Colourless,-
28521,53641,29/04/2019 20:29,29/04/2019 20:29,Thames Blitz | Group ID: 34343,River Cray water meadows,51.4021115776308 | 0.11696328518064547,River,Urban Park,-,-,-,12,0.035,-,-,Green,-
18155,54561,05/05/2019 14:19,05/05/2019 14:19,Thames Blitz | Group ID: 34343,C & J pond,51.667313 | -1.0891357,Pond,Other,-,-,-,0.1,0.01,-,-,Colourless,-
22735,53226,29/04/2019 14:52,29/04/2019 15:20,Thames Blitz | Group ID: 34343,Dean Wood - spring,51.905590317591 | -1.497501636218999,Stream,Forest,-,-,-,12,0.035,-,-,Colourless,-
30191,52801,28/04/2019 17:15,28/04/2019 17:15,Thames Blitz | Group ID: 34343,Britwell Mill Stream,51.52417764612323 | -0.6426636406093849,Stream,Grassland/shrub,-,-,-,7.5,0.075,-,-,Colourless,-
18155,54566,05/05/2019 14:35,05/05/2019 14:35,Thames Blitz | Group ID: 34343,M & M pond,51.39836 | -1.04651,Pond,Other,-,-,-,0.1,0.035,-,-,Colourless,-
18155,54576,05/05/2019 14:39,05/05/2019 14:39,Thames Blitz | Group ID: 34343,Chalgrove back brook,-,Stream,Other,-,-,-,7.5,0.075,-,-,Colourless,-
28986,52636,28/04/2019 14:50,29/04/2019 17:28,Thames Blitz | Group ID: 34343,RIVER THAME AT OLD BRIDGE MEADOW | DORCHESTER-ON-THAMES,51.3824062 | 1.0949051,River,Grassland/shrub,-,-,-,7.5,0.01,-,-,Brown,-
18155,54551,05/05/2019 13:47,05/05/2019 14:52,Thames Blitz | Group ID: 34343,Chalgrove front brook - Rupert Close,51.664832 | -1.0762283,Stream,Urban Residential,-,-,-,7.5,0.15,-,-,-,-
28646,54181,01/05/2019 10:31,01/05/2019 10:31,Thames Blitz | Group ID: 34343,River Windrush at Worsham,51.793572 | -1.5680785,River,Agriculture,-,-,-,7.5,0.01,-,-,Yellow,-
30111,53616,29/04/2019 20:17,29/04/2019 20:28,Thames Blitz | Group ID: 34343,Back of Cricket Club,51.4963717 | -0.5766019999999799,Stream,Urban Park,-,-,-,3.5,0.01,-,-,Colourless,-
28961,52831,28/04/2019 17:55,28/04/2019 17:55,Thames Blitz | Group ID: 34343,Prittlewell brook next to allotments,51.551353946535286 | 0.6598209804833459,Stream,Urban Residential,-,-,-,1.5,0.01,-,-,Colourless,-
29946,52761,28/04/2019 16:35,28/04/2019 16:35,Thames Blitz | Group ID: 34343,Stream running through Tilbury Lane Allotments,51.75144279090842 | -1.3051848079345518,Stream,Other,-,-,-,7.5,0.035,-,-,Colourless,-
28646,54176,01/05/2019 10:26,01/05/2019 10:26,Thames Blitz | Group ID: 34343,River Churn | Cricklade,51.649032 | -1.8577674,River,Agriculture,-,-,-,7.5,0.075,-,-,Colourless,-
30336,52521,28/04/2019 13:07,28/04/2019 13:07,Thames Blitz | Group ID: 34343,Thames River | Iffley | Oxford OX4 4EJ,51.72868563155898 | -1.2393075711971733,River,Urban Residential,-,-,-,12,0.035,-,-,Colourless,-
22735,53216,29/04/2019 14:43,29/04/2019 14:43,Thames Blitz | Group ID: 34343,Evenlode Below sluice Charlbury,51.877390341567924 | -1.4959932125760815,River,Grassland/shrub,-,-,-,3.5,0.035,-,-,Colourless,-
28831,54701,06/05/2019 20:58,06/05/2019 20:59,Thames Blitz | Group ID: 34343,Boundary Brook at Barracks Lane,51.74026329419196 | -1.2122324109077454,Stream,Urban Park,-,-,-,3.5,0.01,-,-,Colourless,-
28706,52431,28/04/2019 11:27,29/04/2019 09:00,Thames Blitz | Group ID: 34343,Witney lakes east,51.77331450054451 | -1.4813390488861842,River,Grassland/shrub,-,-,-,7.5,0.01,-,-,Other,Greens brown
25596,53991,30/04/2019 15:54,30/04/2019 16:18,Thames Blitz | Group ID: 34343,River Thame at the confluence with the River Thames beneath the Thames Path footbridge,51.63483071225869 | -1.165851672933968,River,Agriculture,-,-,-,7.5,0.15,-,-,Green,-
29631,52536,28/04/2019 13:11,28/04/2019 15:06,Thames Blitz | Group ID: 34343,South Park | Ilford | Essex - enclosed part of the lake,51.55804488926192 | 0.0917563916718791,Lake,Urban Park,-,-,-,0.1,0.01,-,-,Colourless,-
29631,52426,28/04/2019 11:16,28/04/2019 14:58,Thames Blitz | Group ID: 34343,South Park Lake | Ilford | Essex - open water,51.55566716002146 | 0.0938060035706485,Lake,Urban Park,-,-,-,1.5,0.01,-,-,Brown,-
25446,52341,28/04/2019 10:00,28/04/2019 10:09,Thames Blitz | Group ID: 34343,Milton Park (Moor's Ditch): Building 150,51.6251 | -1.2889,Stream,Industrial,-,-,-,1.5,0.01,-,-,Colourless,-
29071,53651,29/04/2019 20:40,29/04/2019 20:40,Thames Blitz | Group ID: 34343,River Ver - Redbournbury Natural Channel,51.77967 | -0.37523,River,Agriculture,-,-,-,7.5,0.01,-,-,Colourless,-
29071,53656,29/04/2019 20:45,29/04/2019 20:45,Thames Blitz | Group ID: 34343,River Ver - Shafford Mill Stream,51.77368 | -0.37054,Stream,Agriculture,-,-,-,3.5,0.035,-,-,Colourless,-
25761,53631,29/04/2019 20:26,29/04/2019 20:26,Thames Blitz | Group ID: 34343,Hook Norton Brook,51.99495690859773 | -1.480789926423995,Stream,Urban Residential,-,-,-,3.5,0.01,-,-,Colourless,-
29071,53811,30/04/2019 10:18,30/04/2019 10:18,Thames Blitz | Group ID: 34343,Cottonmill Lane Bridge,51.74604 | -0.3362,River,Urban Residential,-,-,-,3.5,0.075,-,-,Colourless,-
29071,53801,30/04/2019 09:49,30/04/2019 09:49,Thames Blitz | Group ID: 34343,Verulamium Park | St Michaels,51.75397 | -0.35189,River,Urban Park,-,-,-,1.5,0.035,-,-,Colourless,-
23373,52616,28/04/2019 14:38,28/04/2019 14:38,Thames Blitz | Group ID: 34343,Duke of Bedford Allotments,51.69701302 | -0.608032476,Stream,Other,-,-,-,1.5,0.01,-,-,Colourless,-
25876,52736,28/04/2019 15:21,28/04/2019 15:21,Thames Blitz | Group ID: 34343,Tomlins pond,51.319 | -0.728,Pond,Urban Residential,-,-,-,0.1,0.075,-,-,Yellow,-
29821,52496,28/04/2019 12:33,28/04/2019 12:33,Thames Blitz | Group ID: 34343,Fishponds | Eynsham PC,51.7774478 | -1.375316124,Pond,Grassland/shrub,-,-,-,0.35,0.01,-,-,Colourless,-
29841,52626,28/04/2019 14:45,28/04/2019 14:48,Thames Blitz | Group ID: 34343,Ardington,51.589800976 | -1.384407934,Stream,Agriculture,-,-,-,3.5,0.01,-,-,Colourless,-
25876,52741,28/04/2019 15:21,28/04/2019 15:21,Thames Blitz | Group ID: 34343,Windle brook,51.362 | -0.69,Stream,Urban Residential,-,-,-,0.35,0.01,-,-,Colourless,-
29901,52516,28/04/2019 12:59,28/04/2019 12:59,Thames Blitz | Group ID: 34343,Tar Lakes (eastern),51.759487954 | -1.445175223,Lake,Agriculture,-,-,-,0.1,0.01,-,-,Colourless,-
30036,52631,28/04/2019 14:47,28/04/2019 14:47,Thames Blitz | Group ID: 34343,Cholsey Brook,51.577 | -1.126,Stream,Grassland/shrub,-,-,-,7.5,0.01,-,-,Colourless,-
25876,52746,28/04/2019 15:21,28/04/2019 15:21,Thames Blitz | Group ID: 34343,wishmoor bottom,51.355 | -0.744,Stream,Grassland/shrub,-,-,-,0.1,0.035,-,-,Yellow,-
29241,52351,28/04/2019 10:07,28/04/2019 10:07,Thames Blitz | Group ID: 34343,Fox Hill Gate,52.111029793 | -1.275922135,Stream,Grassland/shrub,-,-,-,7.5,0.01,-,-,Colourless,-
29241,52356,28/04/2019 10:07,28/04/2019 10:07,Thames Blitz | Group ID: 34343,Trafford Bridge,52.126747621 | -1.244662497,River,Agriculture,-,-,-,3.5,0.01,-,-,Colourless,-
21584,52641,28/04/2019 14:59,28/04/2019 14:59,Thames Blitz | Group ID: 34343,Ashford Mill,51.837444389 | -1.441329103,River,Grassland/shrub,-,-,-,7.5,0.01,-,-,Colourless,-
25791,52841,28/04/2019 18:43,28/04/2019 18:43,Thames Blitz | Group ID: 34343,Stream near Brick Farm | Tadmarton,52.03492 | -1.42348,Stream,Agriculture,-,-,-,12,0.035,-,-,Colourless,-
30206,52366,28/04/2019 10:19,28/04/2019 10:19,Thames Blitz | Group ID: 34343,The Old Corn Mill Standford,51.112 | -0.84,River,Grassland/shrub,-,-,-,3.5,0.01,-,-,Colourless,-
29896,52561,28/04/2019 13:18,28/04/2019 13:18,Thames Blitz | Group ID: 34343,Pond at Wallingford Castle Meadows,51.603534431 | -1.119398978,Pond,Grassland/shrub,-,-,-,0.1,0.15,-,-,Green,-
21584,52646,28/04/2019 14:59,28/04/2019 14:59,Thames Blitz | Group ID: 34343,Combe Bridge Hanborough,51.830380121 | -1.391622657,River,Agriculture,-,-,-,7.5,0.01,-,-,Colourless,-
23486,52566,28/04/2019 13:21,28/04/2019 13:21,Thames Blitz | Group ID: 34343,thatcham reedbeds,51.394 | -1.267,Stream,Other,-,-,-,3.5,0.035,-,-,Colourless,-
25396,52651,28/04/2019 15:00,28/04/2019 15:00,Thames Blitz | Group ID: 34343,River Lambourn north of Boxford,51.445967895 | -1.382901119,River,Agriculture,-,-,-,7.5,0.035,-,-,Colourless,-
29001,52766,28/04/2019 16:41,28/04/2019 16:41,Thames Blitz | Group ID: 34343,Jubilee Stream,51.880279686 | -1.301217629,Stream,Urban Residential,-,-,-,7.5,0.01,-,-,Colourless,-
25791,52851,28/04/2019 18:51,28/04/2019 18:51,Thames Blitz | Group ID: 34343,Fulling Mill | Broughton,52.042 | -1.408,Stream,Agriculture,-,-,-,7.5,0.075,-,-,Colourless,-
25396,52571,28/04/2019 13:27,28/04/2019 13:27,Thames Blitz | Group ID: 34343,River Kennet,51.403623568 | -1.390108047,River,Forest,-,-,-,3.5,0.035,-,-,Colourless,-
23463,52686,28/04/2019 15:13,28/04/2019 15:13,Thames Blitz | Group ID: 34343,Great house barn April 19,51.950249299 | -1.586567201,Stream,Agriculture,-,-,-,12,0.01,-,-,Brown,-
30161,52771,28/04/2019 16:41,28/04/2019 16:41,Thames Blitz | Group ID: 34343,View Island Reading UK ,51.461228422 | -0.963876843,River,Urban Residential,-,-,-,3.5,0.01,-,-,Green,-
23192,52866,28/04/2019 19:13,28/04/2019 19:13,Thames Blitz | Group ID: 34343,Serpentine | Hyde Park,51.505 | -0.171,Pond,Urban Residential,-,-,-,0.35,0.035,-,-,Colourless,-
29111,54041,30/04/2019 17:10,30/04/2019 17:10,Thames Blitz | Group ID: 34343,Valentines Park (Ash Brook),0 | 0,Stream,Urban Park,-,-,-,1.5,0.75,-,-,Colourless,-
29936,52576,28/04/2019 13:48,28/04/2019 13:48,Thames Blitz | Group ID: 34343,Thames at wallingford bypass bridge,51.589 | -1.124,River,Grassland/shrub,-,-,-,12,0.075,-,-,Green,-
23463,52691,28/04/2019 15:13,28/04/2019 15:13,Thames Blitz | Group ID: 34343,Kingham station April 19,51.899524871 | -1.630441183,River,Agriculture,-,-,-,3.5,0.035,-,-,Yellow,-
29001,52776,28/04/2019 16:54,28/04/2019 16:54,Thames Blitz | Group ID: 34343,Brian,51.879610475 | -1.300673727,Stream,Grassland/shrub,-,-,-,7.5,0.01,-,-,Colourless,-
23453,52876,28/04/2019 19:24,28/04/2019 19:24,Thames Blitz | Group ID: 34343,YMCA Kingston,51.42705795 | -0.310930781,River,Urban Residential,-,-,-,7.5,0.075,-,-,Colourless,-
29111,54046,30/04/2019 17:10,30/04/2019 17:10,Thames Blitz | Group ID: 34343,Valentines Park (Fish Pond),0 | 0,Pond,Urban Park,-,-,-,0.35,0.75,-,-,Colourless,-
29806,52581,28/04/2019 13:58,28/04/2019 13:58,Thames Blitz | Group ID: 34343,Cuddesdon Mill Bridge ,51.720538759 | -1.114832768,River,Agriculture,-,-,-,7.5,0.01,-,-,Colourless,-
30036,52696,28/04/2019 15:13,28/04/2019 15:13,Thames Blitz | Group ID: 34343,Winterbrook,51.594 | -1.124,Stream,Urban Residential,-,-,-,3.5,0.01,-,-,Colourless,-
29111,54051,30/04/2019 17:10,30/04/2019 17:10,Thames Blitz | Group ID: 34343,Valentines Park (Cran Brook),0 | 0,Stream,Urban Park,-,-,-,0.75,0.75,-,-,Colourless,-
30366,52391,28/04/2019 10:38,08/05/2019 09:07,Thames Blitz | Group ID: 34343,Thames River Pangbourne Meadow,51.492691306 | -1.087120017,River,Grassland/shrub,-,-,-,7.5,0.15,-,-,Brown,-
25396,52586,28/04/2019 13:58,28/04/2019 13:58,Thames Blitz | Group ID: 34343,River Lambourn,51.420881529 | -1.350003826,River,Other,-,-,-,7.5,0.035,-,-,Colourless,-
23373,52706,28/04/2019 15:18,29/04/2019 12:51,Thames Blitz | Group ID: 34343,Meades Water Gardens,51.702160891 | -0.612060064,River,Urban Park,-,-,-,0.75,0.01,-,-,Colourless,-
25701,52786,28/04/2019 17:05,28/04/2019 17:05,Thames Blitz | Group ID: 34343,north side river Thames,51.464 | -0.973,River,Urban Park,-,-,-,12,0.075,-,-,Colourless,-
21541,53036,29/04/2019 10:38,29/04/2019 10:38,Thames Blitz | Group ID: 34343,Cutt Mill stream from Adwell,51.660575417 | -1.046042537,Stream,Agriculture,-,-,-,3.5,0.15,-,-,Colourless,-
29936,52591,28/04/2019 14:07,28/04/2019 14:07,Thames Blitz | Group ID: 34343,footbridge over ditch on Thames path,51.59 | -1.124,Other,Grassland/shrub,-,-,-,1.5,0.01,-,-,Colourless,-
21584,52711,28/04/2019 15:19,28/04/2019 15:19,Thames Blitz | Group ID: 34343,Bladon folly bridge - A 4095,51.825811439 | -1.362042753,River,Grassland/shrub,-,-,-,7.5,0.01,-,-,Colourless,-
30586,52791,28/04/2019 17:05,28/04/2019 17:05,Thames Blitz | Group ID: 34343,Farmoor Reservoir,51.737 | -1.322,Other,Other,-,-,-,3.5,0.01,-,-,Colourless,-
28821,52891,28/04/2019 21:08,28/04/2019 21:08,Thames Blitz | Group ID: 34343,Fawler,51.848884397 | -1.461528392,River,Grassland/shrub,-,-,-,12,0.15,-,-,Colourless,-
21541,53046,29/04/2019 10:38,29/04/2019 10:38,Thames Blitz | Group ID: 34343,Cuxham Cricket Pitch,51.652628733 | -1.032498021,Stream,Agriculture,-,-,-,12,0.075,-,-,Colourless,-
29341,52416,28/04/2019 11:12,28/04/2019 11:12,Thames Blitz | Group ID: 34343,Goring on Thames Ferry Lane,51.52070553 | -1.142624184,River,Urban Residential,-,-,-,7.5,0.01,-,-,Colourless,-
28406,52596,28/04/2019 14:24,28/04/2019 14:24,Thames Blitz | Group ID: 34343,madley park brook | witney,51.794 | -1.462,Stream,Grassland/shrub,-,-,-,0.35,0.01,-,-,Colourless,-
29241,52716,28/04/2019 15:20,28/04/2019 15:20,Thames Blitz | Group ID: 34343,River Cherwell near Gateway Centre,52.078691823 | -1.317615146,River,Grassland/shrub,-,-,-,0.75,0.01,-,-,Colourless,-
29591,52896,28/04/2019 22:14,28/04/2019 22:14,Thames Blitz | Group ID: 34343,Park opposite Colliers Wood Station,51.419971297 | -0.179120013,Stream,Urban Park,-,-,-,12,0.035,-,-,Colourless,-
21541,53051,29/04/2019 10:38,29/04/2019 10:38,Thames Blitz | Group ID: 34343,Babylon Plants to Pyrton | above sewage works,51.65475911 | -1.021624642,Stream,Agriculture,-,-,-,0.35,0.035,-,-,-,-
25396,52601,28/04/2019 14:25,28/04/2019 14:25,Thames Blitz | Group ID: 34343,Winterbourne Stream,51.42945278 | -1.349924784,Stream,Agriculture,-,-,-,7.5,0.035,-,-,Colourless,-
29241,52721,28/04/2019 15:20,28/04/2019 15:20,Thames Blitz | Group ID: 34343,Flood Defence Borrow Pit,52.084500482 | -1.323014852,Lake,Grassland/shrub,-,-,-,0.1,0.01,-,-,Colourless,-
23271,52901,29/04/2019 05:20,29/04/2019 05:20,Thames Blitz | Group ID: 34343,Evenlode Stonesfield ,51.850974671 | -1.429256423,River,Agriculture,-,-,-,7.5,0.035,-,-,Green,-
21541,53056,29/04/2019 10:38,29/04/2019 10:38,Thames Blitz | Group ID: 34343,Babylon Plants below sewage works,51.652415802 | -1.029248232,Stream,Agriculture,-,-,-,12,0.75,-,-,Colourless,-
23486,52606,28/04/2019 14:26,28/04/2019 14:26,Thames Blitz | Group ID: 34343,river lambourn | The Swan on A4,51.404 | -1.302,River,Urban Residential,-,-,-,3.5,0.01,-,-,Colourless,-
25876,52726,28/04/2019 15:21,28/04/2019 15:21,Thames Blitz | Group ID: 34343,Watchetts river,51.321 | -0.747,Stream,Urban Residential,-,-,-,0.75,0.035,-,-,Colourless,-
